クリス・アーノルド,クリス・アーノルド,アーノルド
伊藤勝三,イトウ カツゾウ,イトウ
伊藤勝利,イトウ カツトシ,イトウ
伊藤国雄,イトウ クニオ,イトウ
伊藤健一,イトウ ケンイチ,イトウ
伊藤健太郎,イトウ ケンタロウ,イトウ
伊藤光四郎,イトウ コウシロウ,イトウ
伊東昂大,イトウ コウタ,イトウ
伊藤準規,イトウ ジュンキ,イトウ
伊藤昭二,イトウ ショウジ,イトウ
伊藤庄七,イトウ ショウシチ,イトウ
伊藤四郎,イトウ シロウ,イトウ
伊藤次郎,イトウ ジロウ,イトウ
伊東甚吉,イトウ ジンキチ,イトウ
井藤真吾,イトウ シンゴ,イトウ
伊藤大智郎,イトウ ダイチロウ,イトウ
伊藤隆偉,イトウ タカヒデ,イトウ
伊藤拓郎,イトウ タクロウ,イトウ
伊藤剛,イトウ タケシ,イトウ
伊藤竜彦,イトウ タツヒコ,イトウ
伊藤元喜,イトウ チカヨシ,イトウ
伊東勤,イトウ ツトム,イトウ
伊藤経盛,イトウ ツネモリ,イトウ
伊藤利夫,イトウ トシオ,イトウ
伊藤寿文,イトウ トシフミ,イトウ
伊藤智仁,イトウ トモヒト,イトウ
伊藤則旦,イトウ ノリタダ,イトウ
伊藤隼太,イトウ ハヤタ,イトウ
伊藤治夫,イトウ ハルオ,イトウ
伊藤光,イトウ ヒカル,イトウ
伊藤久敏,イトウ ヒサトシ,イトウ
伊藤秀範,イトウ ヒデノリ,イトウ
伊藤浩,イトウ ヒロ,イトウ
伊藤弘利,イトウ ヒロトシ,イトウ
伊藤博文,イトウ ヒロフミ,イトウ
伊藤博康,イトウ ヒロヤス,イトウ
伊藤史生,イトウ フミオ,イトウ
伊藤文隆（伊藤宏光 伊藤弘利）,イトウ フミタカ,イトウ
伊藤万喜三,イトウ マキゾウ,イトウ
伊藤真,イトウ マコト,イトウ
伊藤優,イトウ マサル,イトウ
伊藤守,イトウ マモル,イトウ
伊藤泰憲,イトウ ヤスノリ,イトウ
伊藤祐介,イトウ ユウスケ,イトウ
伊藤幸男,イトウ ユキオ,イトウ
伊藤芳明,イトウ ヨシアキ,イトウ
伊藤吉男,イトウ ヨシオ,イトウ
伊藤義弘,イトウ ヨシヒロ,イトウ
伊東亮大,イトウ リョウタ,イトウ
伊藤翔,イトウ ショウ,イトウ
伊藤博,イトウ ヒロシ,イトウ
伊藤康祐,イトウ コウスケ,イトウ
伊藤裕季也,イトウ ユキヤ,イトウ
糸数勝彦,イトカズ カツヒコ,イトカズ
糸数敬作,イトカズ ケイサク,イトカズ
糸原健斗,イトハラ ケント,イトハラ
伊奈努（伊奈勉）,イナ ツトム,イナ
伊奈龍哉,イナ リュウヤ,イナ
稲尾和久,イナオ カズヒサ,イナオ
稲尾義文,イナオ ヨシフミ,イナオ
稲垣定雄,イナガキ サダオ,イナガキ
稲垣忠美,イナガキ タダミ,イナガキ
稲垣博愛,イナガキ ヒロアキ,イナガキ
稲垣正夫,イナガキ マサオ,イナガキ
稲川豪一,イナガワ ゴウイチ,イナガワ
稲川誠,イナガワ マコト,イナガワ
稲倉大輝,イナクラ ダイキ,イナクラ
稲田直人,イナダ ナオト,イナダ
稲富宏樹,イナトミ ヒロキ,イナトミ
稲葉篤紀,イナバ アツノリ,イナバ
稲葉郁三,イナバ イクゾウ,イナバ
稲葉光雄,イナバ ミツオ,イナバ
稲嶺茂夫,イナミネ シゲオ,イナミネ
稲嶺誉,イナミネ ホマレ,イナミネ
乾国雄,イヌイ クニオ,イヌイ
乾真大,イヌイ マサヒロ,イヌイ
犬伏稔昌,イヌブシ トシアキ,イヌブシ
井野卓,イノ スグル,イノ
井納翔一,イノウ ショウイチ,イノウ
伊能正司,イノウ マサシ,イノウ
井上修（内野手）,イノウエ オサム,イノウエ
井上修（捕手）,イノウエ オサム,イノウエ
井上一樹,イノウエ カズキ,イノウエ
井上勝己,イノウエ カツミ,イノウエ
井上圭一,イノウエ ケイイチ,イノウエ
井上紘一（井上煌千）,イノウエ コウイチ,イノウエ
井上公志,イノウエ コウシ,イノウエ
井上晃二,イノウエ コウジ,イノウエ
井上浩司,イノウエ コウジ,イノウエ
井上次平,イノウエ ジヘイ,イノウエ
井上純,イノウエ ジュン,イノウエ
井上慎一,イノウエ シンイチ,イノウエ
井上親一郎,イノウエ シンイチロウ,イノウエ
井上真二,イノウエ シンジ,イノウエ
井上晴哉,イノウエ セイヤ,イノウエ
井上貴朗,イノウエ タカオ,イノウエ
井上卓也,イノウエ タクヤ,イノウエ
井上忠行,イノウエ タダユキ,イノウエ
井上登,イノウエ ノボル,イノウエ
井上弘昭,イノウエ ヒロアキ,イノウエ
井上正晴,イノウエ マサハル,イノウエ
井上安雄,イノウエ ヤスオ,イノウエ
井上康弘,イノウエ ヤスヒロ,イノウエ
井上祐二,イノウエ ユウジ,イノウエ
井上雄介,イノウエ ユウスケ,イノウエ
井上幸信,イノウエ ユキノブ,イノウエ
井上洋一,イノウエ ヨウイチ,イノウエ
井上佳明,イノウエ ヨシアキ,イノウエ
井上善夫,イノウエ ヨシオ,イノウエ
井上嘉弘,イノウエ ヨシヒロ,イノウエ
井野川利春,イノカワ トシハル,イノカワ
猪久保吾一,イノクボ ゴイチ,イノクボ
猪子利男,イノコ トシオ,イノコ
猪爪義治,イノツメ ヨシハル,イノツメ
井俣明,イノマタ アキラ,イノマタ
猪俣隆,イノマタ タカシ,イノマタ
猪本健太郎,イノモト ケンタロウ,イノモト
井場友和,イバ トモカズ,イバ
井端弘和,イバタ ヒロカズ,イバタ
伊林厚志,イバヤシ アツシ,イバヤシ
伊原春植,イハラ ジュンショク,イハラ
井原慎一郎,イハラ シンイチロウ,イハラ
伊原徳栄,イハラ トクエ,イハラ
伊原春樹,イハラ ハルキ,イハラ
伊原正樹,イハラ マサキ,イハラ
井辺康二,イベ ヤスジ,イベ
今井金太,イマイ キンタ,イマイ
今井圭吾,イマイ ケイゴ,イマイ
今井啓介,イマイ ケイスケ,イマイ
今井譲二,イマイ ジョウジ,イマイ
今井務（今井努）,イマイ ツトム,イマイ
今井洋行,イマイ ヒロユキ,イマイ
今井康夫,イマイ ヤスオ,イマイ
今井雄太郎,イマイ ユウタロウ,イマイ
今井順之助,イマイ ジュンノスケ,イマイ
今井達也,イマイ タツヤ,イマイ
今泉勝義,イマイズミ カツヨシ,イマイズミ
今泉喜一郎,イマイズミ キイチロウ,イマイズミ
今泉幸雄,イマイズミ ユキオ,イマイズミ
今江敏晃,イマエ トシアキ,イマエ
今岡謙次郎,イマオカ ケンジロウ,イマオカ
今岡誠,イマオカ マコト,イマオカ
今久留主功,イマクルス イサオ,イマクルス
今久留主淳,イマクルス スナオ,イマクルス
今久留主成幸,イマクルス ナリユキ,イマクルス
今関勝（今関勝一）,イマゼキ マサル,イマゼキ
今津光男,イマヅ ミツオ,イマヅ
今中慎二,イマナカ シンジ,イマナカ
今永昇太,イマナガ ショウタ,イマナガ
今浪隆博,イマナミ タカヒロ,イマナミ
今成亮太,イマナリ リョウタ,イマナリ
今西和男,イマニシ カズオ,イマニシ
今西錬太郎（今西啓介）,イマニシ レンタロウ,イマニシ
今宮健太,イマミヤ ケンタ,イマミヤ
今村猛,イマムラ タケル,イマムラ
今村信貴,イマムラ ノブタカ,イマムラ
今村文昭,イマムラ フミアキ,イマムラ
今村正博,イマムラ マサヒロ,イマムラ
林昌勇,イム チャンヨン,イム
井本隆,イモト タカシ,イモト
井本直樹,イモト ナオキ,イモト
伊与田一範,イヨダ カズノリ,イヨダ
伊代野貴照,イヨノ タカテル,イヨノ
伊良部秀輝,イラブ ヒデキ,イラブ
入江道生,イリエ ミチオ,イリエ
入来智,イリキ サトシ,イリキ
入来祐作,イリキ ユウサク,イリキ
入沢淳,イリサワ ジュン,イリサワ
入谷正典,イリタニ マサノリ,イリタニ
入野貴大,イリノ タカヒロ,イリノ
入野久彦,イリノ ヒサヒコ,イリノ
井領雅貴,イリョウ マサタカ,イリョウ
入部正典,イルベ マサノリ,イルベ
伊礼忠彦,イレイ タダヒコ,イレイ
岩井活水,イワイ カツミ,イワイ
岩井隆之（岩井靖久）,イワイ タカユキ,イワイ
岩尾孝幸,イワオ タカユキ,イワオ
岩尾利弘,イワオ トシヒロ,イワオ
岩垣二郎,イワガキ ジロウ,イワガキ
岩上江笠,イワカミ コウリツ,イワカミ
岩木哲,イワキ サトシ,イワキ
岩木康郎,イワキ ヤスロウ,イワキ
岩切英司,イワキリ エイジ,イワキリ
岩隈久志,イワクマ ヒサシ,イワクマ
岩郷泰博,イワゴウ ヤスヒロ,イワゴウ
岩﨑恭平,イワサキ キョウヘイ,イワサキ
岩崎清隆,イワサキ キヨタカ,イワサキ
岩崎智史,イワサキ サトシ,イワサキ
岩嵜翔,イワサキ ショウ,イワサキ
岩崎優,イワサキ スグル,イワサキ
岩崎忠義,イワサキ タダヨシ,イワサキ
岩崎達郎,イワサキ タツロウ,イワサキ
岩崎哲也,イワサキ テツヤ,イワサキ
岩崎哲郎,イワサキ テツロウ,イワサキ
岩崎利夫,イワサキ トシオ,イワサキ
岩崎久太郎,イワサキ ヒサタロウ,イワサキ
岩崎久則,イワサキ ヒサノリ,イワサキ
岩崎良夫,イワサキ ヨシオ,イワサキ
岩貞祐太,イワサダ ユウタ,イワサダ
岩下光一,イワシタ コウイチ,イワシタ
岩下修一（岩下修壱）,イワシタ シュウイチ,イワシタ
岩下大輝,イワシタ ダイキ,イワシタ
岩下正明,イワシタ マサアキ,イワシタ
岩下守道,イワシタ モリミチ,イワシタ
岩瀬剛,イワセ ツヨシ,イワセ
岩瀬仁紀,イワセ ヒトキ,イワセ
岩田慎司,イワタ シンジ,イワタ
岩田次男,イワタ ツグオ,イワタ
岩田徹,イワタ トオル,イワタ
岩田稔,イワタ ミノル,イワタ
岩舘学,イワダテ マナブ,イワダテ
岩出清,イワデ キヨシ,イワデ
岩永功,イワナガ イサオ,イワナガ
岩橋慶侍,イワハシ ケイジ,イワハシ
岩橋利男,イワハシ トシオ,イワハシ
岩見優輝,イワミ ユウキ,イワミ
岩見雅紀,イワミ マサキ,イワミ
岩村明憲,イワムラ アキノリ,イワムラ
岩村敬士,イワムラ タカシ,イワムラ
岩村吉博,イワムラ ヨシヒロ,イワムラ
岩本輝,イワモト アキラ,イワモト
岩本章,イワモト アキラ,イワモト
岩本進,イワモト ススム,イワモト
岩本尭,イワモト タカシ,イワモト
岩本貴裕,イワモト タカヒロ,イワモト
岩本勉（岩本ツトム）,イワモト ツトム,イワモト
岩本信一,イワモト ノブカズ,イワモト
岩本守道,イワモト モリミチ,イワモト
岩本泰英,イワモト ヤスヒデ,イワモト
岩本好広,イワモト ヨシヒロ,イワモト
岩本義行,イワモト ヨシユキ,イワモト
ピート・インカビリア,ピート・インカビリア,インカビリア
隠善智也,インゼン トモヤ,インゼン
ゼラス・ウィーラー,ゼラス・ウィーラー,ウィーラー
ジョー・ウィーランド,ジョー・ウィーランド,ウィーランド
リチャード・ウィッグス,リチャード・ウィッグス,ウィッグス
ロバート・ウィッシュネフスキー,ロバート・ウィッシュネフスキー,ウィッシュネフスキー
シャノン・ウィッテム,シャノン・ウィッテム,ウィッテム
ケビン・ウィット,ケビン・ウィット,ウィット
テリー・ウィットフィールド,テリー・ウィットフィールド,ウィットフィールド
ダレル・ウィットモア,ダレル・ウィットモア,ウィットモア
ジミー・ウィリアム,ジミー・ウィリアム,ウィリアム
ウォルター・ウィリアムス,ウォルター・ウィリアムス,ウィリアムス
エディ・ウィリアムス,エディ・ウィリアムス,ウィリアムス
ジェフ・ウィリアムス,ジェフ・ウィリアムス,ウィリアムス
デーブ・ウィリアムス,デーブ・ウィリアムス,ウィリアムス
ランディ・ウィリアムス,ランディ・ウィリアムス,ウィリアムス
バーニー・ウイリアムス,バーニー・ウイリアムス,ウイリアムス
ジミー・ウィリアムズ,ジミー・ウィリアムズ,ウィリアムズ
ブライアン・ウィリアムズ,ブライアン・ウィリアムズ,ウィリアムズ
ダラス・ウイリアムズ,ダラス・ウイリアムズ,ウイリアムズ
バンプ・ウィルス,バンプ・ウィルス,ウィルス
デジ・ウィルソン,デジ・ウィルソン,ウィルソン
ナイジェル・ウィルソン,ナイジェル・ウィルソン,ウィルソン
ジム・ウイルソン,ジム・ウイルソン,ウイルソン
ジョージ・ウイルソン,ジョージ・ウイルソン,ウイルソン
マーベル・ウイン,マーベル・ウイン,ウイン
ライアン・ウィング,ライアン・ウィング,ウィング
マット・ウインタース,マット・ウインタース,ウインタース
ゴーディ・ウインディ,ゴーディ・ウインディ,ウインディ
呉偲佑,ウー スヨ,ウー
呉念庭,ウー ネンティン,ウー
呉猛,ウー モン,ウー
植大輔,ウエ ダイスケ,ウエ
上岡良一,ウエオカ リョウイチ,ウエオカ
植上健治,ウエガミ ケンジ,ウエガミ
植木一智,ウエキ カズトモ,ウエキ
デービッド・ウエスト,デービッド・ウエスト,ウエスト
マット・ウエスト,マット・ウエスト,ウエスト
上園啓史,ウエゾノ ケイジ,ウエゾノ
上田和明,ウエダ カズアキ,ウエダ
上田貞人,ウエダ サダヒト,ウエダ
上田重夫,ウエダ シゲオ,ウエダ
上田次朗（上田二郎・上田二朗・上田次郎）,ウエダ ジロウ,ウエダ
植田征作,ウエダ セイサク,ウエダ
上田卓三,ウエダ タクゾウ,ウエダ
上田武司,ウエダ タケシ,ウエダ
植田武彦,ウエダ タケヒコ,ウエダ
上田正,ウエダ タダシ,ウエダ
上田剛史,ウエダ ツヨシ,ウエダ
上田利治,ウエダ トシハル,ウエダ
植田隼美,ウエダ ハヤミ,ウエダ
上田浩明,ウエダ ヒロアキ,ウエダ
上田藤夫,ウエダ フジオ,ウエダ
植田幸弘,ウエダ ユキヒロ,ウエダ
上田容三,ウエダ ヨウゾウ,ウエダ
上田良夫,ウエダ ヨシオ,ウエダ
上田好剛,ウエダ ヨシタケ,ウエダ
上田佳範,ウエダ ヨシノリ,ウエダ
植田海,ウエダ カイ,ウエダ
上地和彦,ウエチ カズヒコ,ウエチ
上辻修,ウエツジ オサム,ウエツジ
上中吉成,ウエナカ ヨシナリ,ウエナカ
上野克二,ウエノ カツジ,ウエノ
上野啓輔,ウエノ ケイスケ,ウエノ
上野敬三,ウエノ ケイゾウ,ウエノ
上野重雄,ウエノ シゲオ,ウエノ
上野貴久,ウエノ タカヒサ,ウエノ
上野忠,ウエノ タダシ,ウエノ
上野大樹,ウエノ ヒロキ,ウエノ
植野浩史,ウエノ ヒロシ,ウエノ
上野弘文,ウエノ ヒロフミ,ウエノ
